7016,Columbia Transit,CT,Columbia,MO,us,http://www.gocolumbiamo.com/PublicWorks/Transportation,"701 East Broadway, Columbia, MO, 65205-6015",57000,4030378
7018,Iowa City Transit,ICT,Iowa City,IA,us,http://www.icgov.org,"410 East Washington Street, Iowa City, IA, 52240-1825",67026,4070134
7019,University of Iowa,Cambus,Iowa City,IA,us,http://www.uiowa.edu/~cambus/,"100 Cambus Office, Iowa City, IA, 52242-1000",71372,4499424
7030,Coralville Transit System,CTS,Coralville,IA,us,http://www.coralville.org,", Coralville, IA, 52241-127",17811,2092952
7032,St. Joseph Transit,The Ride,St. Joseph,MO,us,http://www.stjoemo.info/publicworks/transit.cfm,"702 South 5th Street, St. Joseph, MO, 64501",73990,1699815
7033,City of Lawrence - Lawrence Transit System,,Lawrence,KS,us,http://www.lawrencetransit.org,"933 New Hampshire Street, Lawrence, KS, 66044",90000,1430823
7035,"Johnson County Kansas, aka: Johnson County Transit",The JO,Olathe,KS,us,http://www.thejo.com,"1701 West 56 Highway, Olathe, KS, 66061",262455,9786220
7037,City of Liberty,Liberty Access,Liberty,MO,us,http://WWW.CI.LIBERTY.MO.US,"101 East Kansas, Liberty, MO, 64068",27000,
7038,City of Olathe,,Olathe,KS,us,http://www.olatheks.org,"100 East Santa Fe, Olathe, KS, 66051-768",125000,
7040,City of Joplin Metro Area Public,MAPS,Joplin,MO,us,http://joplinmo.org,"602 S. Main Street, Joplin, MO, 64801",75000,
7041,Ames Transit Agency,CyRide,Ames,IA,us,http://www.cyride.com,"1700 University Blvd., Ames, IA, 50010",50276,7163484
7043,City of Jefferson,JEFFTRAN,Jefferson City,MO,us,http://www.jeffcitymo.org/transit,"320 East McCarty Street, Jefferson City, MO, 65101",40214,1226381
7044,Parking & Transit Department,,Lawrence,KS,us,http://www.parkandride.ku.edu,"University of Kansas-1501 Irving Hill Road, Lawrence, KS, 66045",30000,662544
7045,Johnson County SEATS,,Coralville,IA,us,,"2000 James Street, Coralville, IA, 52241",125692,0
8001,Utah Transit Authority,UTA,Salt Lake City,UT,us,http://www.rideuta.com,"3600 South 700 West, Salt Lake City, UT, 84130",1744417,359526527
8002,Su Tran LLC dba: Sioux Falls Transit,,Sioux Falls,SD,us,http://www.siouxfalls.org,"500 East Sixth Street, Sioux Falls, SD, 57103-7016",144000,6495811
8003,Fargo Metropolitan Area Transit,MAT,Fargo,ND,us,http://www.ci.fargo.nd.us,"502 Northern Pacific Avenue, Fargo, ND, 58102",125000,0
8004,Billings Metropolitan Transit,Billings MET Transit,Billings,MT,us,http://www.mettransit.com,"1705 Monad Road, Billings, MT, 59103-1178",100000,2776758
8005,Mountain Metropolitan Transit,MMT,Colorado Springs,CO,us,http://www.springsgov.com,"1015 Transit Drive, Colorado Springs, CO, 80903",438000,25783054
8006,Denver Regional Transportation District,RTD,Denver,CO,us,http://www.rtd-Denver.com,"1600 Blake Street, Denver, CO, 80202",2619000,554090840
8007,Pueblo Transit System,PT,Pueblo,CO,us,http://www.pueblo.us,"350 South Grand Avenue, Pueblo, CO, 81003",103805,3758125
8008,Cities Area Transit,CAT,Grand Forks,ND,us,http://www.grandforksgov.com/bus,"867 South 48th Street, Grand Forks, ND, 58206-5200",56534,1365452
8009,Missoula Urban Transportation District,Mountain Line,Missoula,MT,us,http://www.mountainline.com,"1221 Shakespeare, Missoula, MT, 59802",69999,2809052
8010,City of Greeley - Transit Services,GET,Greeley,CO,us,http://www.GreeleyEvansTransit.com,"1200 A Street, Greeley, CO, 80631",93000,1996991
8011,Transfort,,Fort Collins,CO,us,http://www.fcgov.com/transfort,"6570 Portner Road, Fort Collins, CO, 80525",118652,7577955
8012,Great Falls Transit District,GFTD,Great Falls,MT,us,http://www.gftransit.com,"3905 North Star Boulevard, Great Falls, MT, 59403-2353",63000,938914
8013,City of Casper,,Casper,WY,us,http://www.casperareatransportation.com,"200 N David, Casper, WY, 82601",57561,443611
8014,Rapid Transit System,,Rapid City,SD,us,http://www.rcgov.org,"333 Sixth Street, Rapid City, SD, 57701",66000,1333068
8016,Mesa County,GVT,Grand Junction,CO,us,http://www.mesacounty.us,"750 Main Street, Grand Junction, CO, 81502-5093",120000,3694986
8019,Bis-Man Transit Board,CAT,Bismarck,ND,us,http://www.bismantransit.com,"3750 East Rosser Avenue, Bismarck, ND, 58501",94719,1145355
8020,The City of Cheyenne Transit Program,CTP,Cheyenne,WY,us,http://www.cheyennecity.org/index.asp?nid=252,"322 West Lincolnway, Cheyenne, WY, 82001",53000,1312760
8025,City of Loveland Transit,COLT,Loveland,CO,us,http://www.cityofloveland.org,"410 East 5th Street, Loveland, CO, 80537",60000,780704
8026,City of St. George,SunTran,St. George,UT,us,http://www.sgcity.org,"175 East 200 North, St. George, UT, 84770",62629,
8027,Berthoud Area Transportation Service,BATS,Berthoud,CO,us,http://www.berthoudcolorado.com,"328 Massachusetts Ave, Berthoud, CO, 80513-1229",15000,
8028,Cache Valley Transit District,CVTD,Logan,UT,us,http://www.cvtdbus.org,"754 West 600 North, Logan, UT, 84321",80000,6947832
9001,Regional Transportation Commission of Washoe County,RTC,Reno,NV,us,http://www.rtcwashoe.com,"2050 Villanova Drive, Reno, NV, 89520",319977,30521933
9002,City and County of Honolulu Department of Transportation Services,DTS,Honolulu,HI,us,http://www.thebus.org,"650 South King Street-Third Floor, Honolulu, HI, 96813",909863,311598331
9003,San Francisco Bay Area Rapid Transit District,BART,Oakland,CA,us,http://www.bart.gov,"300 Lakeside Drive, Oakland, CA, 94604-2688",833762,1448529163
9004,Golden Empire Transit District,GET,Bakersfield,CA,us,http://www.getbus.org,"1830 Golden State Avenue, Bakersfield, CA, 93301",445980,25321875
9006,Santa Cruz Metropolitan Transit District,SCMTD,Santa Cruz,CA,us,http://www.scmtd.com,"370 Encinal-Suite 100, Santa Cruz, CA, 95060",254538,35645619
9007,Modesto Area Express,MAX,Modesto,CA,us,http://www.modestoareaexpress.com,"1010 Tenth Street, Modesto, CA, 95354",203000,13342286
9008,Santa Monica's Big Blue Bus,Big Blue Bus,Santa Monica,CA,us,http://www.bigbluebus.com,"1660 Seventh Street, Santa Monica, CA, 90401-3324",458506,80997659
9009,San Mateo County Transit District,SamTrans,San Carlos,CA,us,http://www.samtrans.com,"1250 San Carlos Avenue, San Carlos, CA, 94070-1306",737100,77466124
9010,Torrance Transit System,TTS,Torrance,CA,us,http://www.torrnet.com/92.htm,"20500 Madrona Avenue, Torrance, CA, 90503",606847,21465021
9012,San Joaquin Regional Transit District,RTD,Stockton,CA,us,http://www.sanjoaquinrtd.com,", Stockton, CA, 95201",564539,30192378
9013,Santa Clara Valley Transportation Authority,VTA,San Jose,CA,us,http://www.vta.org,"3331 North First Street, San Jose, CA, 95134-1927",1808056,207073900
9014,Alameda-Contra Costa Transit District,AC Transit,Oakland,CA,us,http://www.actransit.org,"1600 Franklin Street, Oakland, CA, 94612",1415129,203772270
9015,San Francisco Municipal Railway,MUNI,San Francisco,CA,us,http://www.sfmta.com,"1 South Van Ness Ave-7th Floor, San Francisco, CA, 94103-5417",824525,437643932
9016,"Golden Gate Bridge, Highway and Transportation District",GGBHTD,San Francisco,CA,us,http://www.goldengate.org,"Presidio Station, San Francisco, CA, 94129-601",590000,85518072
9017,City of Santa Rosa,Santa Rosa CityBus,Santa Rosa,CA,us,http://ci.santa-rosa.ca.us,"100 Santa Rosa Ave Room 6, Santa Rosa, CA, 95402-1678",159981,9460037
9019,Sacramento Regional Transit District,Sacramento RT,Sacramento,CA,us,http://www.sacrt.com,"1400 29th Street, Sacramento, CA, 95812-2110",1097932,146295589
9020,Santa Barbara Metropolitan Transit District,SBMTD,Santa Barbara,CA,us,http://www.sbmtd.gov,"550 Olive Street, Santa Barbara, CA, 93101",200772,42427229
9022,Norwalk Transit System,NTS,Norwalk,CA,us,http://www.ci.norwalk.ca.us,"12700 Norwalk Boulevard, Norwalk, CA, 90650",218955,9770102
9023,Long Beach Transit,LBT,Long Beach,CA,us,http://www.lbtransit.com,"1963 East Anaheim Street, Long Beach, CA, 90801-731",800000,82935311
9026,San Diego Metropolitan Transit System,MTS,San Diego,CA,us,http://www.sdmts.com,"1255 Imperial Avenue-Suite 1000, San Diego, CA, 92101",2220359,384352957
9027,Fresno Area Express,FAX,Fresno,CA,us,http://www.fresno.gov,"2223 G Street, Fresno, CA, 93706-1600",486116,37449490
9028,City of Vallejo Transportation Program,"Vallejo Transit, Baylink",Vallejo,CA,us,http://www.vallejotransit.com,"555 Santa Clara Street, Vallejo, CA, 94590",210000,29743506
9029,Omnitrans,OMNI,San Bernardino,CA,us,http://www.omnitrans.org,"1700 West Fifth Street, San Bernardino, CA, 92411",1440413,76044596
9030,North County Transit District,NCTD,Oceanside,CA,us,http://www.gonctd.com,"810 Mission Avenue, Oceanside, CA, 92054-2825",842000,103989028
9031,Riverside Transit Agency,RTA,Riverside,CA,us,http://www.riversidetransit.com,"1825 Third Street, Riverside, CA, 92507",1498433,49366868
9032,City of Phoenix Public Transit Department dba Valley Metro,Valley Metro,Phoenix,AZ,us,http://www.valleymetro.org/,"302 North First Avenue-Suite 900, Phoenix, AZ, 85003-1598",1595260,191188897
9033,City of Tucson,COT,Tucson,AZ,us,http://www.ci.tucson.az.us,"149 N Stone Ave - 2nd Floor, Tucson, AZ, 85726-7210",532000,69852849
9034,City of Glendale Transit,,Glendale,AZ,us,http://www.glendaleaz.com,"6210 West Myrtle Avenue-Building S, Glendale, AZ, 85301",247000,720769
9035,Gold Coast Transit,GCT,Oxnard,CA,us,http://www.goldcoasttransit.org,"301 E. Third St., Oxnard, CA, 93030-6048",360623,10014630
9036,Orange County Transportation Authority,OCTA,Orange,CA,us,http://www.octa.net,"550 South Main Street, Orange, CA, 92863-1584",3001570,299874339
9039,Culver City Municipal Bus Lines,Culver CityBus,Culver City,CA,us,http://www.culvercity.org,"4343 Duquesne Avenue, Culver City, CA, 90232-2941",298478,19338158
9041,Montebello Bus Lines,MBL,Montebello,CA,us,http://www.cityofmontebello.com,"400 South Taylor Avenue, Montebello, CA, 90640",285212,32479964
9042,City of Gardena Transportation Department,GMBL,Gardena,CA,us,http://www.ci.gardena.ca.us,"1700 West 162nd Street, Gardena, CA, 90247-3778",287466,15996016
9043,City of Commerce Municipal Buslines,CBL,Commerce,CA,us,http://ci.commerce.ca.us,"2535 Commerce Way, Commerce, CA, 90040",13033,2548274
9044,City of Arcadia Transit,Arcadia Transit,Arcadia,CA,us,http://www.ci.arcadia.ca.us,"240 West Huntington Drive, Arcadia, CA, 91066-6021",56153,374919
9045,Regional Transportation Commission of Southern Nevada,RTC,Las Vegas,NV,us,http://www.rtcsouthernnevada.com,"600 South Grand Central Parkway-Suite 350, Las Vegas, NV, 89106-4512",1969658,228916853
9050,Simi Valley Transit,SVT,Simi Valley,CA,us,http://www.simivalley.org,"2929 Tapo Canyon Road, Simi Valley, CA, 93063-2199",126144,2513687
9052,City of Corona,CCTS,Corona,CA,us,http://www.CoronaTransit.com,"400 South Vicentia Avenue, Corona, CA, 92882",160000,964063
9061,Yuba-Sutter Transit Authority,YSTA,Marysville,CA,us,http://www.yubasuttertransit.com,"2100 B Street, Marysville, CA, 95901",119240,6437869
9062,Monterey-Salinas Transit,MST,Monterey,CA,us,http://www.mst.org,"One Ryan Ranch Road, Monterey, CA, 93940-5795",352000,32135285
9078,Central Contra Costa Transit Authority,County Connection,Concord,CA,us,http://www.cccta.org,"2477 Arnold Industrial Way, Concord, CA, 94520-5327",500000,22855023
9079,SunLine Transit Agency,SunLine,Thousand Palms,CA,us,http://www.sunline.org/,"32-505 Harry Oliver Trail, Thousand Palms, CA, 92276-398",311091,20081676
9086,City of Riverside Special Transportation,City of Riverside,Riverside,CA,us,http://www.riversideca.gov,"3900 Main Street, Riverside, CA, 92522-144",270000,576291
9087,Santa Maria Area Transit,SMAT,Santa Maria,CA,us,http://www.ci.santa-maria.ca.us/3075.html,"110 South Pine Street-Suite 101, Santa Maria, CA, 93458-5082",120097,7473464
9088,Napa County Transportation Planning Agency,NCTPA,Napa,CA,us,http://www.nctpa.net,"707 Randolph Street-Suite 100, Napa, CA, 94559-2912",131000,2950493
9089,Sonoma County Transit,,Santa Rosa,CA,us,http://www.sctransit.com,"355 West Robles Avenue, Santa Rosa, CA, 95407",481765,12781540
9090,Yolo County Transportation District,YoloBus,Woodland,CA,us,http://www.yolobus.com,"350 Industrial Way, Woodland, CA, 95776",528880,16443964
9091,City of Visalia - Visalia City Coach,VCC,Visalia,CA,us,http://www.ci.visalia.ca.us,"425 East Oak Avenue, Suite 101, Visalia, CA, 93291",121498,6304266
9092,City of Fairfield - Fairfield and Suisun Transit,FAST,Fairfield,CA,us,http://www.ci.fairfield.ca.us,"Fairfield Transportation Center-2000 Cadenasso Drive, Fairfield, CA, 94533",119122,8688144
9093,Redding Area Bus Authority,RABA,Redding,CA,us,http://www.ci.redding.ca.us/raba/rabahome.htm,"777 Cypress Avenue, Redding, CA, 96001",116893,4141700
9095,San Diego Association of Governments,SANDAG,San Diego,CA,us,http://www.sandag.org,"401 B Street-Suite 800, San Diego, CA, 92101",2813833,79116301
9119,Laguna Beach Municipal Transit,CLB,Laguna Beach,CA,us,http://www.lagunabeachcity.net,"505 Forest Avenue, Laguna Beach, CA, 92651",24969,710970
9121,Antelope Valley Transit Authority,AVTA,Lancaster,CA,us,http://www.avta.com,"42210 6th Street West, Lancaster, CA, 93534",446000,39849788
9131,City of Scottsdale - Scottsdale Trolley,COS,Scottsdale,AZ,us,http://www.scottsdaleaz.gov,"7447 East Indian School Road-Suite 205, Scottsdale, AZ, 85251",236373,359115
9132,Maricopa County Special Transportation Services,MCHSD,Phoenix,AZ,us,http://www.hsd.maricopa.gov,"Maricopa County Human Services Department-234 North Central Avenue, Phoenix, AZ, 85004",3072149,641849
9134,Peninsula Corridor Joint Powers Board,PCJPB,San Carlos,CA,us,http://www.caltrain.com,"1250 San Carlos Avenue, San Carlos, CA, 94070-1306",3690367,276766067
9135,"Sun Cities Area Transit System, Inc.",SCAT,Sun City,AZ,us,http://www.scatdialaride.org,", Sun City, AZ, 85372-1972",65500,
9136,"Regional Public Transportation Authority, dba: Valley Metro",RPTA,Phoenix,AZ,us,http://www.valleymetro.org,"302 North First Avenue-Number 700, Phoenix, AZ, 85003",2512667,60830967
9137,Surprise Dial-A-Ride Transit System,,Surprise,AZ,us,http://www.surpriseaz.com,"15832 North Hollyhock Street, Surprise, AZ, 85374-4175",125000,100309
9140,Peoria Transit,,Peoria,AZ,us,http://www.peoriaaz.gov,"8401 West Monroe Avenue, Peoria, AZ, 85345",145000,193292
9142,Unitrans - City of Davis/ASUCD,Unitrans,Davis,CA,us,http://www.unitrans.com,"One Shields Avenue-5 South Hall, Davis, CA, 95616-8759",66698,6847971
9144,Livermore / Amador Valley Transit Authority,LAVTA,Livermore,CA,us,http://www.wheelsbus.com,"1362 Rutan Court-Suite 100, Livermore, CA, 94551",166972,11061386
9146,Foothill Transit,,West Covina,CA,us,http://www.foothilltransit.org,"100 South Vincent  Avenue-Suite 200, West Covina, CA, 91790-2902",1515836,113972675
9147,City of Los Angeles Department of Transportation,LADOT,Los Angeles,CA,us,http://www.ladottransit.com,"100 S Main St-10th Floor, Los Angeles, CA, 90012",8626600,77625968
9148,Victor Valley Transit Authority,VVTA,Hesperia,CA,us,http://www.vvta.org/,"11741 East Santa Fe Avenue, Hesperia, CA, 92345-8305",334988,7307900
9149,City of Lompoc - Lompoc Transit,COLT,Lompoc,CA,us,http://www.cityoflompoc.com,"100 Civic Center Plaza, Lompoc, CA, 93438-8001",55666,6134714
9150,City of Alameda Ferry Services,,Alameda,CA,us,http://www.ci.alameda.ca.us,"c/o: City of Alameda-2263 Santa Clara Avenue, Alameda, CA, 94501",72500,4069651
9151,Southern California Regional Rail Authority,Metrolink,Los Angeles,CA,us,http://www.metrolinktrains.com,"700 South Flower Street-Suite 2600, Los Angeles, CA, 90017-4101",8341002,436565493
9154,Los Angeles County Metropolitan Transportation Authority,LACMTA,Los Angeles,CA,us,http://www.metro.net,"One Gateway Plaza, Los Angeles, CA, 90012-2952",8626817,2079663812
9155,City of Vacaville,City Coach,Vacaville,CA,us,http://www.cityofvacaville.com,"650 Merchant Street, Vacaville, CA, 95688",97000,
9156,City of San Luis Obispo,SLO Transit,San Luis Obispo,CA,us,http://www.slocity.org,"919 Palm Street, San Luis Obispo, CA, 93401",50305,10006839
9157,Access Services Incorporated,ASI,Los Angeles,CA,us,http://www.asila.org,"707 Wilshire Boulevard, 9th Floor, Los Angeles, CA, 90017-684",11638106,32536447
9159,Western Contra Costa Transit Authority,WestCAT,Pinole,CA,us,http://www.westcat.org,"601 Walter Avenue, Pinole, CA, 94564",62000,8161682
9161,City of Union City Transit Division,UCT,Union City,CA,us,http://www.uctransit.org,"34009 Alvarado-Niles Road, Union City, CA, 94587",71000,1449076
9162,Eastern Contra Costa Transit Authority,Tri Delta Transit,Antioch,CA,us,http://www.trideltatransit.com,"801 Wilbur Avenue, Antioch, CA, 94509-7500",270000,16734467
9163,Camarillo Area Transit,CAT,Camarillo,CA,us,http://www.ci.camarillo.ca.us,"c/o: City of Camarillo, Camarillo, CA, 93011-248",61000,
9164,Ventura Intercity Service Transit Authority,VISTA,Ventura,CA,us,http://www.goventura.org,"950 County Square Drive-Suite 207, Ventura, CA, 93003",127000,9488805
9165,Thousand Oaks Transit,TOT,Thousand Oaks,CA,us,http://www.ci.thousand-oaks.ca.us,"c/o: City of Thousand Oaks-2100 Thousand Oak Boulevard, Thousand Oaks, CA, 91362",120975,1674339
9166,LACMTA - Small Operators,LACMTA,Los Angeles,CA,us,http://www.metro.net,"One Gateway Plaza, Los Angeles, CA, 90012",3883138,31518689
9167,Davis Community Transit,DCT,Davis,CA,us,http://www.city.davis.ca.us/pcs/transit/,"23 Russell Boulevard, Davis, CA, 95616",60308,
9168,Roseville Transit,,Roseville,CA,us,http://www.roseville.ca.us/transit,"401 Vernon Street, Roseville, CA, 95678",109154,3292321
9169,"Phoenix - VPSI, Inc.",,Glendale,AZ,us,http://www.vpsiinc.com,"4494 W. Peoria Ave. #105, Glendale, AZ, 85302",2700000,34371666
9171,Santa Clarita Transit,SCT,Santa Clarita,CA,us,http://www.santa-clarita.com,"28250 Constellation Road, Santa Clarita, CA, 91355",151088,39754820
9172,City of Tempe Transportation Planning and Transit Division - dba Valley Metro,TIM - Tempe in Motion,Tempe,AZ,us,http://www.tempe.gov/tim,"200 E. 5th Street, Tempe, AZ, 85280",160820,26697980
9173,Merced County Transit,The Bus,Merced,CA,us,http://www.mercedthebus.com,"880 Thornton Road, Merced, CA, 95340",120000,3717110
9174,City of Benicia,Benicia Breeze,Benicia,CA,us,http://www.ci.benicia.ca.us,"250 East L Street, Benicia, CA, 94510",27343,626220
9175,City of Lodi - Transit Division,Grapeline,Lodi,CA,us,http://www.lodi.gov/transit,"221 West Pine Street, Lodi, CA, 95241-1910",60000,955420
9176,"Honolulu - VPSI, Inc.",,Honolulu,HI,us,http://www.vpsiinc.com,"711 Kapiolani Boulevard-Suite 985, Honolulu, HI, 96813",632603,15819892
9182,Altamont Commuter Express,ACE,Stockton,CA,us,http://www.acerail.com,"949 East Channel Street, Stockton, CA, 95202",4094704,37755564
9191,Town of Oro Valley - Transit Services Division,Coyote Run,Oro Valley,AZ,us,http://www.townoforovalley.com,"11000 North La Canada Drive, Oro Valley, AZ, 85737",29700,
9192,Yuma Metropolitan Planning Organization,YMPO,Yuma,AZ,us,http://ympo.org,"502 South Orange Avenue, Yuma, AZ, 85364",139005,1755232
9193,Chula Vista Transit,CVT,Chula Vista,CA,us,http://www.sdmts.com,"1800 Maxwell Road, Chula Vista, CA, 91911",210000,12518537
9194,City of Atascadero,No Acronym,Atascadero,CA,us,http://www.atascadero.org,"Department of Public Works-6907 El Camino Real, Atascadero, CA, 93422",26700,
9195,Paso Robles Transit Service,PRCATS,Paso Robles,CA,us,http://www.prcity.com,"821 Pine St, Ste A, Paso Robles, CA, 93446",29950,
9196,Placer County Department of Public Works,PCDPW,Auburn,CA,us,http://www.placer.ca.gov,"3091 County Center Dr-Suite 220, Auburn, CA, 95603",311915,9095516
9197,City of Tracy,TRACER,Tracy,CA,us,http://www.ci.tracy.ca.us/,"400 East Tenth Street, Tracy, CA, 95376",82000,
9198,City of Porterville,C.O.L.T.,Porterville,CA,us,http://www.ci.porterville.ca.us,"291 North Main Street, Porterville, CA, 93257-3737",59961,2247329
9199,City of Madera,MAX/DAR,Madera,CA,us,http://www.cityofmadera.org,"205 West 4th Street, Madera, CA, 93637",56710,
9200,Kings County Area Public Transit Agency,KART,Hanford,CA,us,http://www.KARTAITS.com,"1340 North Drive, Hanford, CA, 93230",51965,25947494
9201,City of Turlock,BLAST and DART,Turlock,CA,us,http://www.ci.turlock.ca.us,"156 South Broadway, Suite 150, Turlock, CA, 95380-5454",67867,515271
9204,Las Vegas Monorail Company,LVMC,Las Vegas,NV,us,http://www.lvmonorail.com,"3960 Howard Hughes Parkway-Suite 750, Las Vegas, NV, 89169",1785303,
9205,City of Elk Grove,etran,Elk Grove,CA,us,http://www.e-tran.org,"10250 Iron Rock Way-Suite 200, Elk Grove, CA, 95624-1355",133000,7599211
9206,San Luis Obispo Regional Transit Authority,SLORTA,San Luis Obispo,CA,us,http://www.slorta.org,"1150 Osos Street-Suite 206, San Luis Obispo, CA, 93401",206008,0
9208,Butte County Association of Governments,BCAG,Chico,CA,us,http://www.bcag.org,"2580 Sierra Sunrise Terrace-Suite 100, Chico, CA, 95928",150000,6802067
9211,Anaheim Transportation Network,ATN,Anaheim,CA,us,http://www.rideart.org,"2001 South Manchester Ave., Anaheim, CA, 92802",350000,4457027
9212,Imperial Valley Transit,IVT,El Centro,CA,us,http://www.ivtransit.com,"940 Main Street, Suite 208, El Centro, CA, 92243",160114,0
9213,City of Petaluma,Petaluma Transit,Petaluma,CA,us,http://transit.cityofpetaluma.net,"555 North McDowell Blvd., Petaluma, CA, 94954",54600,697103
9214,City of Redondo Beach - Beach Cities Transit,BCT,Redondo Beach,CA,us,http://www.redondo.org,"415 Diamond Street, Redondo Beach, CA, 90277",63261,44761
9215,Jump Around Carson,JAC,Carson City,NV,us,http://www.rideJAC.com,"3505 Butti Way, Carson City, NV, 89701-3498",20878,
9216,County of Sacramento Municipal Services Agency Department of Transportation,SacDOT,Sacramento,CA,us,http://www.sctlink.com,"906 G Street, Suite 510, Sacramento, CA, 95814",25000,0
9217,City of Manteca,,Manteca,CA,us,http://www.ci.manteca.ca.us,"1001 W Center St, Manteca, CA, 95337",49258,
9219,Northern Arizona Intergovernmental Public Transportation Authority,NAIPTA,Flagstaff,AZ,us,http://www.naipta.az.gov,"2300 S. Huffer Lane, Flagstaff, AZ, 86001-7303",49920,2431741
